index,dataset,polarity,truthfulness,fold,txt_path
797,op_spam_v1.4,negative_polarity,truthful_from_Web,fold5,op_spam_v1.4/negative_polarity/truthful_from_Web/fold5/t_palmer_7.txt
798,op_spam_v1.4,negative_polarity,truthful_from_Web,fold5,op_spam_v1.4/negative_polarity/truthful_from_Web/fold5/t_palmer_8.txt
799,op_spam_v1.4,negative_polarity,truthful_from_Web,fold5,op_spam_v1.4/negative_polarity/truthful_from_Web/fold5/t_palmer_9.txt
800,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_1.txt
801,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_10.txt
802,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_11.txt
803,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_12.txt
804,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_13.txt
805,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_14.txt
806,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_15.txt
807,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_16.txt
808,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_17.txt
809,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_18.txt
810,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_19.txt
811,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_2.txt
812,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_20.txt
813,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_3.txt
814,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_4.txt
815,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_5.txt
816,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_6.txt
817,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_7.txt
818,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_8.txt
819,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_hilton_9.txt
820,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_1.txt
821,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_10.txt
822,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_11.txt
823,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_12.txt
824,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_13.txt
825,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_14.txt
826,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_15.txt
827,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_16.txt
828,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_17.txt
829,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_18.txt
830,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_19.txt
831,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_2.txt
832,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_20.txt
833,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_3.txt
834,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_4.txt
835,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_5.txt
836,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_6.txt
837,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_7.txt
838,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_8.txt
839,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_james_9.txt
840,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_1.txt
841,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_10.txt
842,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_11.txt
843,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_12.txt
844,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_13.txt
845,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_14.txt
846,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_15.txt
847,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_16.txt
848,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_17.txt
849,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_18.txt
850,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_19.txt
851,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_2.txt
852,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_20.txt
853,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_3.txt
854,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_4.txt
855,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_5.txt
856,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_6.txt
857,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_7.txt
858,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_8.txt
859,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_monaco_9.txt
860,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_1.txt
861,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_10.txt
862,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_11.txt
863,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_12.txt
864,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_13.txt
865,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_14.txt
866,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_15.txt
867,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_16.txt
868,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_17.txt
869,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_18.txt
870,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_19.txt
871,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_2.txt
872,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_20.txt
873,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_3.txt
874,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_4.txt
875,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_5.txt
876,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_6.txt
877,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_7.txt
878,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_8.txt
879,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold1,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold1/d_sofitel_9.txt
880,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_1.txt
881,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_10.txt
882,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_11.txt
883,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_12.txt
884,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_13.txt
885,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_14.txt
886,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_15.txt
887,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_16.txt
888,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_17.txt
889,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_18.txt
890,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_19.txt
891,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_2.txt
892,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_20.txt
893,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_3.txt
894,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_4.txt
895,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_5.txt
896,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_6.txt
897,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_7.txt
898,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_8.txt
899,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_9.txt
900,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_1.txt
901,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_10.txt
902,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_11.txt
903,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_12.txt
904,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_13.txt
905,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_14.txt
906,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_15.txt
907,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_16.txt
908,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_17.txt
909,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_18.txt
910,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_19.txt
911,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_2.txt
912,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_20.txt
913,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_3.txt
914,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_4.txt
915,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_5.txt
916,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_6.txt
917,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_7.txt
918,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_8.txt
919,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_ambassador_9.txt
920,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_1.txt
921,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_10.txt
922,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_11.txt
923,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_12.txt
924,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_13.txt
925,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_14.txt
926,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_15.txt
927,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_16.txt
928,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_17.txt
929,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_18.txt
930,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_19.txt
931,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_2.txt
932,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_20.txt
933,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_3.txt
934,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_4.txt
935,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_5.txt
936,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_6.txt
937,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_7.txt
938,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_8.txt
939,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_hardrock_9.txt
940,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_1.txt
941,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_10.txt
942,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_11.txt
943,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_12.txt
944,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_13.txt
945,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_14.txt
946,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_15.txt
947,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_16.txt
948,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_17.txt
949,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_18.txt
950,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_19.txt
951,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_2.txt
952,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_20.txt
953,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_3.txt
954,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_4.txt
955,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_5.txt
956,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_6.txt
957,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_7.txt
958,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_8.txt
959,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold2,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_talbott_9.txt
960,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_1.txt
961,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_10.txt
962,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_11.txt
963,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_12.txt
964,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_13.txt
965,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_14.txt
966,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_15.txt
967,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_16.txt
968,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_17.txt
969,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_18.txt
970,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_19.txt
971,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_2.txt
972,op_spam_v1.4,positive_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold3/d_conrad_20.txt
